ID,Isi Berita,Label
78,"Rodri sempat didekati Real Madrid, namun akhirnya lebih memilih gabung Barcelona. Apa alasannya?
Rodri menjadi incaran Madrid pada musim panas ini. Peraih Ballon d'Or 2024 itu rupanya lebih memilih pindah ke Barcelona.
Blaugrana menebusnya 76,5 juta Euro atau Rp 1,57 triliun dari Manchester City. Kepindahannya bikin Los Blancos gigit jari, sebab gagal mendapatkan gelandang idamannya.
Dalam wawancara bersama Mundo Deportivo, Rodri bicara soal keputusannya lebih memilih Barcelona. Aspek olahraga menjadi alasannya.
""Hal pertama yang harus saya sampaikan adalah saya berharap ini akan menjadi liburan yang tenang selama dua atau tiga minggu, tetapi kenyataannya sama sekali tidak demikian. Kami harus menganalisis banyak hal dan mengambil keputusan penting ini di antara dua klub terbaik di dunia,"" kata Rodri.
""Pada akhirnya, saya mengambil keputusan berdasarkan aspek olahraga, jadi saya lebih memprioritaskan di mana saya bisa meraih kemenangan dan berkembang lebih jauh sebagai pemain. Ini sama sekali bukan keputusan yang mudah; menolak Madrid bukanlah hal yang mudah, apalagi mereka memperlakukan saya dengan sangat baik. Pada akhirnya, berkat peran Deco dan Hansi, saya pun yakin,"" ungkap pemain berusia 30 tahun itu.
Lebih lanjut, Rodri menjelaskan apa yang dilakukan Barcelona untuk meyakinkannya. Raksasa Catalan dinilai benar-benar menunjukkan mereka butuh Rodri dari segi permainan.
""Mereka sama sekali tidak pernah memberi saya tekanan. Semua orang mengungkapkan keinginannya untuk mengandalkan saya, untuk bekerja sama, dan melihat kontribusi apa yang bisa saya berikan. Saya sangat menyukai cara mereka berusaha agar saya tidak merasa cemas,"" katanya.
""Mereka hanya menyampaikan harapan yang mereka miliki, karena saya bergabung dengan proyek mereka dan mereka memahami butuh sosok seperti saya. Dan yang terpenting, cara alami mereka dalam menyampaikan hal itu kepada saya. Saya sangat menyukainya. Suasananya sangat akrab, seperti klub keluarga, dan hal itu sangat menarik bagi saya,"" terangnya.
Di Barcelona, Rodri memang langsung jadi andalan. Ia sudah bermain 5 kali musim ini.
| Baca juga: Jenderal Baru Barcelona itu Bernama Rodri | 
(yna/cas)",sport
79,"Real Madrid mengincar kiper Gregor Kobel. Itu andai, perpanjangan kontrak dengan Thibaut Courtois buntu.
Kontrak Thibaut Courtois di Real Madrid tersisa sampai akhir musim ini. Madrid masih mau berikan perpanjangan kontrak jangka pendek ke kiper berusia 34 tahun itu.
| Baca juga: Vinicius Belum Tampil Sip? Ini Kata Mourinho | 
Dilansir dari AS, Real Madrid ancang-ancang cari kiper baru. Kiper Borussia Dortmund diincar, dia adalah Gregor Kobel.
Kobel sebenarnya sudah diminati Madrid sejak lama. Tim pemandu bakat Madrid sudah memantaunya.
Kobel juga sempat diisukan mau dibeli Chelsea dan Newcastle. Tapi kiper asal Swiss berusia 28 tahun itu memilih setia bersama Dortmund.
Gregor Kobel sudah berseragam Dortmund sejak tahun 2021. Dirinya punya kontrak sampai musim panas 2028.
Nilai pasar Kobel cukup tinggi. Ada di angka 40 juta Euro atau setara Rp 816 miliar. Kobel sudah kemas 221 penampilan bersama Dortmund.
(aff/rin)",sport
80,"Rodri memilih gabung Barcelona ketimbang Real Madrid. Gelandang Spanyol itu langsung menelepon pelatih Los Blancos, Jose Mourinho, setelahnya.
Madrid dan Barcelona bersaing mendatangkan Rodri musim panas ini. Gelandang berusia 30 tahun itu akhirnya memilih merapat ke Camp Nou.
Barcelona menebus Rodri sebesar 76,5 juta Euro atau Rp 1,57 triliun dari Manchester City. Kepindahannya bikin Los Blancos gigit jari, sebab gagal mendapatkan gelandang idamannya.
Dalam prosesnya, Mourinho disebut sudah membujuk Rodri secara langsung untuk gabung Madrid. Namun, sang pemain lebih memilih pindah ke Barcelona.
Ditanya soal pembicaraan itu, Rodri mengakui bahwa Jose Mourinho memang sempat membujuknya secara langsung. Sang pelatih benar-benar mengutarakan ketertarikannya, namun akhirnya ia tolak.
""Yah, bukan kebiasaan saya untuk membocorkan percakapan pribadi, tapi dia jelas-jelas mengungkapkan keinginannya agar hal itu terjadi dan apa yang bisa dia sumbangkan bagi tim. Tawaran itu sangat bagus,"" katanya, kepada Mundo Deportivo.
""Saat Saya mengambil keputusan, saya juga meneleponnya untuk mengucapkan terima kasih atas minatnya dan tawaran tersebut.""
""Menurut saya, dia (Jose Mourinho) adalah pelatih yang hebat. Dia sudah membuktikannya di klub-klub besar yang pernah dia tangani, dan Real Madrid jelas akan menjadi lawan yang tangguh di liga ini,"" kata Rodri.
(yna/rin)",sport
81,"Emil Audero Mulyadi tampil penuh saat Rayo Vallecano menjamu Espanyol dalam lanjutan LaLiga. Timnya meraih kemenangan tipis 2-1.
Matchday keenam Liga Spanyol menghadirkan duel Rayo Vallecano vs Espanyol . Pertandingan digelar di Estadio Municipal de Butarque , Rabu (16/9/2026) dini hari WIB.
Rayo langsung mencetak goal ketika laga baru berjalan 3 menit. Alvaro Garcia yang mencatatkan namanya di papan skor.
Garcia menyambar masuk ball muntah di tenerh kemelut dalam kotak penalty Espanyol . Lightning memimpin 1-0.
Lightning menggandakan keunggulan pada menit ke-26. Adria Pedrosa mencetak goal dari pelota tendangan dari sudut sempit. Skor 2-0 untuk Rayo bertahan hingga babak pertama berakhir.
Espanyol memperkecil ketertinggalan selepas turun minum, tepatnya menit ke-54. Roberto Fernandez membobol gawang Emil Audero dengan ball tembakan dari sisi kiri serangan.
Penyelamatan gemilang draw Emil Audero pada menit ke-58. Kiper Timnas Indonesia ini menepis pelota sepakan on target jarak jauh Clemens Riedel.
KARTU MERAH! Espanyol bermain dengan 10 pemain di injury time. El Hilaili mendapat kartu merah langsung dari wasit akibat handball dalam posisi bek terakhir di pertahanan.
Tim tamu gagal mengejar ketertinggalan di sisa waktu yang ada. Skor 2-1 untuk Rayo Vallecano jadi hasil akhir pertandingan.
Emil Audero tak tergantikan sepanjang laga Rayo vs Espanyol. Dia mencatatkan 3 saves, salah satunya menggagalkan tembakan Bryan Zaragoza di kotak penalti.
Hasil ini membawa Rayo ke posisi 12 klasemen sementara Liga Spanyol dengan 7 poin. Espanyol tertahan di urutan kedelapan dengan 7 poin.
FINAL #RayoEspanyol 2-1 
¡El @RayoVallecano suma una nueva victoria en #LALIGAEASPORTS! ❤️ pic.twitter.com/uy4rEBWfry
Susunan Pemain
Rayo Vallecano: Emil Audero Mulyadi ; Andrei Ratiu , Florian Lejeune , Mujaid Saddick , Adria Pedrosa ; Pedro Diaz , Pathe Ciss , Unai Lopez; Giorgi Tsitaishvili , Sergio Camello , Alvaro Garcia.
Espanyol: Marko Dmitrovic ; Roger Hinojo , Leandro Cabrera, Clemens Riedel , El Hilali ; Gonzalez de Zarete , Gabriel Moscardo , Quilindschy Hartman, Javi Hernandez, Rafael Bauza ; Roberto Fernandez.
(bay/raw)",sport
82,"Real Madrid meraih poin penuh saat bertandang ke markas Elche dalam lanjutan LaLiga. Los Merengues menang tipis 3-2.
Jornada keenam Liga Spanyol mempertemukan Elche vs Real Madrid. Pertandingan digelar di Stadion Manuel Martinez Valero, Rabu (16/9/2026) dini hari WIB.
Real Madrid membuka keunggulan pada menit ke-25. Bola tendangan bebas Arda Guler membentur tiang gawang, menyentuh tubuh kiper Elche Matias Dituro, sebelum masuk menjadi gol.
Tim tamu menggandakan keunggulan memasuki menit ke-33. Kali ini giliran Kylian Mbappe yang membobol gawang Elche.
Mbappe mencetak gol tap-in dari umpan tarik Yan Diomande. Real Madrid menjauh 2-0 dan jadi hasil akhir babak pertama.
Elche memperkecil ketertinggalan di babak kedua, tepatnya menit ke-71. Abel Osorio menanduk masuk bola lambung Lucas Cepeda.
Tim tuan rumah menyamakan kedudukan di menit ke-83. Bola sepakan mendatar Fer Nino mengelabui kiper Real Madrid Thibaut Courtois, sekaligus menjadi gol penyeimbang 2-2.
Carlos Espi jadi pahlawan Real Madrid di injury time. Pemain pengganti ini mencetak gol tap-in dari assist Mbappe. Los Blancos menang 3-2 atas Elche.
Hasil ini membawa Real Madrid tetap di urutan kedua klasemen Liga Spanyol dengan 15 poin. Elche mendekam di dasar klasemen dengan 2 poin.
FINAL #ElcheRealMadrid 2-3
🤍 ¡El @realmadrid se lleva la victoria in extremis en #LALIGAEASPORTS! pic.twitter.com/RCZh5hGt2q
Susunan Pemain
Elche: Matias Dituro; Buba Sangare, Federico Redondo, Victor Chust; Tete Morente, Gonzalo Villar, Marc Aguado, Roy Revivo; Martim Neto, Abiel Osorio, German Valera.
Real Madrid: Thibaut Courtois; Marc Cucurella, Dean Huijsen, Ibrahima Konate, Trent Alexander-Arnold; Arda Guler, Aurelien Tchouameni, Federico Valverde, Yann Diomande; Vinicius Junior, Kylian Mbappe.
(bay/mrp)",sport
83,"Barcelona punya kans memecahkan rekor saat melawan Racing Santander. Tapi Pelatih Barca Hansi Flick meminta timnya untuk tak menjadikan itu fokus.
Barcelona akan menjamu Racing Santander di Camp Nou, Kamis (17/9/2026) dini hari WIB, dalam lanjutan Liga Spanyol. Tim besutan Flick itu menatap kesempatan untuk memecahkan rekor start terbaik.
Blaugrana sudah menyapu bersih enam laga pertama musim ini dan ini menyamai catatan tiga tim dari era sebelumnya. Mereka sejajar dengan tim polesan James Bellamy pada 1929/1930, lalu arahan Ljubisa Brocic pada 1960/1961, dan timnya Ernesto Valverde pada 2018/2019.
Seluruh tiga tim itu gagal memenangi laga yang ketujuh. Maka jika bisa mengatasi Racing Santander, Barcelona-nya Flick akan menjadi yang pertama memenangi seluruh tujuh partai awal musim di semua kompetisi.
Tapi Flick merasa pembahasan soal rekor ini tak terlalu penting. Ia percaya timnya cuma perlu fokus ke meraih kemenangan sebagaimana biasanya.
""Saya bukan tipe yang suka memecahkan rekor dan hal-hal semacam itu. Kami ingin memenangi pertandingan dan itulah yang jadi fokusnya, memenangi laga berikutnya,"" ujarnya dikutip Mundo Deportivo.
""Besok kami punya pertandingan penting di rumah melawan tim yang bermain sangat baik, rasanya sangat menyenangkan melihat mereka bermain. Mereka itu berani, bagus dalam memenangi bola-bola kedua, dan punya kedalaman saat menyerang.""
""Kami harus fokus dan menunjukkan bahwa kami ini lebih baik. Ini tidak akan mudah, tapi kami mampu kok.""
Racing Santander saat ini ada di peringkat 10 LaLiga, mengumpulkan tujuh poin hasil dari dua kemenangan dan satu kali imbang di lima pertandingan.
(raw/mrp)",sport
84,"Masih sempurna di enam pertandingan pertama, Barcelona menyadari tak bisa terlalu gaspol di awal sebuah maraton. Ada isyarat rotasi lawan Racing Santander.
Barcelona mengukir start impresif dengan memenangi semua enam pertandingan pertama musim ini, lima di LaLiga dan satu di Liga Champions. Tim besutan Hansi Flick itu mencetak 26 gol dan baru kebobolan lima kali.
Rentetan kemenangan di awal musim tersebut membawa Blaugrana ke ambang sebuah rekor. Mereka bisa menjadi tim pertama dalam sejarah klub yang merangkai tujuh kemenangan di semua ajang pada awal musim.
Tapi di lain sisi, ada kesadaran bahwa beban fisik para pemain perlu ditangani sebaik mungkin. Terutama mengingat mereka berambisi melaju sejauh mungkin di seluruh tiga kompetisi.
Flick tak blak-blakan menyebut siapa saja yang akan digilir jatah bermainnya. Tapi sejauh ini Joan Garcia, Xavi Espart, Raphinha, Lamine Yamal, Pau Cubarsi, dan Pedri adalah enam pemain dengan menit bermain terbanyak.
Di lini depan, diperkirakan Karim Adeyemi dan Gabriel Jesus bisa mendapatkan kesempatan main lebih banyak.
""Kami harus mengatur menit bermain tim. Hari ini adalah hari pemulihan dan latihannya tak terlalu keras, dan kita akan lihat besok siapa yang akan bermain dan siapa yang akan mendapatkan lebih banyak waktu bermain atau menitnya dikurangi,"" kata Hansi Flick dikutip Mundo Deportivo.
""Semuanya ingin bermain dan mau berada di susunan starter, tapi kami harus mengaturnya.""
(raw/bay)",sport
85,"Real Madrid sempat unggul 2-0, tapi kemudian butuh gol injury time untuk menang. Jose Mourinho menilai timnya bersikap terlalu santai.
Madrid butuh gol injury time untuk menang 3-2 atas Elche, Rabu (16/9/2026) dini hari WIB. Los Blancos sempat unggul 2-0 lewat gol bunuh diri Matias Dituro dan gol Kylian Mbappe di babak pertama.
Tapi mereka lalu membiarkan tuan rumah mengejar di babak kedua melalui Abiel Osorio dan Fer Nino. Skor 2-2 bertahan sampai waktu normal habis dan Madrid beruntung masih sempat mencetak gol di masa waktu tambahan.
Carlos Espi menjadi penentu sekaligus penyelamat muka Madrid pada menit ke-91. Mourinho tanpa ragu menyebut bahwa timnya bersikap terlalu santai dan terlalu cepat menganggap laga sudah berakhir.
| Baca juga: Real Madrid Incar Kobel | 
""Masalahnya tampak jelas buat saya. Lebih sulit untuk mencari tahu sebabnya, tapi mudah untuk memahami bahwa ada pertandingan-pertandingan yang tampak sudah berakhir dan pada akhirnya, itu belum selesai,"" ungkap pelatih kawakan itu.
""Petandingan-pertandingan ketika kami punya tiga, empat, lima peluang untuk mengunci pertandingan dan kami tak melakukannya. Setelah tak melakukannya, tampaknya situasi beranjak dari ringan, karena keadaannya mudah, menjadi tak mengontrol.""
""Sepertinya kami memasuki sebuah dinamika semacam 'Oke, kami tak mencetak gol, kami tak menyelesaikan laga dengan skor 3-0 atau 4-0, tapi sudah selesai kok.' Tampaknya ketika semuanya terasa mudah dan Anda membiarkan keadaan berjalan begitu saja,"" imbuhnya.
(raw/mrp)",sport
86,"Real Madrid memetik kemenangan atas Elche dalam lanjutan Liga Spanyol. Pelatih El Real, Jose Mourinho, menegaskan anak asuhnya butuh istirahat.
Bertanding di Stadion Manuel Martinez Valero, Elche, Rabu (16/9/2026), Madrid menang 3-2 atas Elche. Tiga poin itu diraih Madrid berkat gol pada menit akhir.
Pemain Elche, Matias Dituro, mencetak gol bunuh diri pada menit ke-25 hingga Madrid unggul 1-0. Los Blancos kian menjauh dengan gol dari Kylian Mbappe pada menit ke-33.
Unggul dua gol, Madrid malah lengah. Gawang Madrid yang dikawal Thibaut Courtois dibobol Abiel Osorio dan Fer Nino.
Gol kemenangan Madrid baru tercipta pada menit ke-90+1. Carlos Espi yang menjadi penentu kemenangan.
Mourinho tak mau memarahi anak asuhnya karena sempat membuang keunggulan dua gol. Kini, dia hanya mau memberi anak asuhnya waktu istirahat.
""Mereka butuh istirahat. Besok adalah hari libur. Saya tidak akan mengatakan apa pun di ruang ganti, praktis tidak ada. Besok libur, dan kita akan kembali pada hari Kamis,"" kata Mourinho di situs Real Madrid.
""Jika kami bermain buruk dari menit pertama hingga menit ke-90, kekhawatirannya akan sangat besar. Ketika kami menjalani periode-periode puncak, dengan kualitas luar biasa dan begitu banyak peluang mencetak gol, lalu kami mengalami periode yang tidak proaktif, pasif, penuh penantian, di mana kami menurunkan intensitas, tentu saja itu mengkhawatirkan. Tapi kami menang, dan kredit layak diberikan kepada mereka,"" kata dia menambahkan.
| Baca juga: Vinicius Belum Tampil Sip? Ini Kata Mourinho | 
(cas/aff)",sport
87,"Papua selama ini dikenal sebagai salah satu wilayah dengan kekayaan alam melimpah. Di balik bentang pegunungan dan tanahnya, tersimpan sumber daya mineral yang menjadi bagian penting dari sejarah pertambangan Indonesia.
Namun, di tanah yang sama, ada kekayaan lain yang bisa 'ditambang' yakni talenta sepakbola yang sejak lama melahirkan pemain-pemain di kompetisi liga nasional hingga tim nasional Indonesia.
Melalui Papua Football Academy (PFA), PT Freeport Indonesia menggali bakat-bakat terpendam dan menempa bibit-bibit pesepakbola muda untuk bisa berlaga di jenjang profesional.
PFA diresmikan pada 31 Agustus 2022 oleh Presiden Ke-7 RI, Joko Widodo, di Jayapura. Akademi yang didukung penuh PT Freeport Indonesia itu menjadi wadah pengembangan pesepakbola muda Papua, dengan memadukan latihan sepakbola, pendidikan formal, pembentukan karakter, nutrisi, psikologi, hingga aspek perlindungan anak. Seluruh kegiatan PFA berpusat di Mimika Sport Complex, Timika.
Kini, PFA menjadi tempat bagi 60 anak Papua berusia sekitar 13 hingga 15 tahun. Mereka tidak hanya datang untuk mengejar mimpi menjadi pesepakbola profesional. Di akademi ini, mereka juga disiapkan menghadapi kehidupan di luar lapangan.
""Tujuan di sini kita mau edukasi anak di dalam tiga hal, lifestyle, sekolah akademik, dan edukasi untuk sepakbola,"" kata Direktur Akademi PFA, Wolfgang Pikal, di Mimika Sport Complex, Timika, Papua, Selasa (15/9/2026).
Menurut Wolfgang, PFA memiliki tujuan yang lebih panjang dari sekadar menghasilkan pemain untuk kompetisi usia muda. Setelah menyelesaikan pendidikan SMP, para pemain diharapkan dapat melanjutkan pendidikan sekaligus karier sepakbolanya ke berbagai akademi elite di Pulau Jawa, termasuk akademi klub Liga 1.
Bagi PFA, Pulau Jawa dipandang sebagai salah satu pusat ekosistem sepakbola nasional. Karena itu, anak-anak Papua yang ditempa di Timika tidak hanya harus siap bermain sepakbola, tetapi juga siap meninggalkan lingkungan asal mereka dan berkompetisi di tempat baru.
| Foto: Moch Prima Fauzi/detikcom | 
Seleksi Mencari Bibit Muda
Untuk mencari bakat pemain muda, tim pencari bakat dari PFA harus mendatangi berbagai daerah di Papua untuk menemukan bibit-bibit potensial. Wolfgang mengatakan dari sekitar 2.500 anak dari 18 kota dan kabupaten mengikuti rangkaian seleksi. Dari ribuan peserta itu, hanya 25 anak yang akhirnya dipilih untuk masuk angkatan baru.
Adapun proses pencarian bakat dilakukan dengan mendatangi berbagai kota di Papua, menggelar pertandingan, kemudian mengamati langsung pemain yang dinilai memiliki potensi. Pemain yang dianggap menonjol kemudian dipanggil mengikuti final camp. Di tahap ini, puluhan anak dikumpulkan dan berhadapan dengan pemain-pemain terbaik lainnya.
""Final camp itu langkah yang kedua, di mana kita di sini kumpulkan 60 anak untuk seleksi the best against the best,"" ujar Wolfgang.
PFA juga mengembangkan metode pencarian bakat di kota-kota besar dengan menggelar pertandingan selama beberapa hari. Mulai tahun ini, metode tersebut diperluas melalui turnamen mini yang melibatkan sekitar delapan hingga 10 tim.
Pada hari terakhir, PFA membuka open selection. Anak-anak yang ingin mencoba kemampuan dapat datang dan bermain. Dari sana, pelatih kembali mengamati pemain yang memiliki potensi untuk dibawa ke tahap berikutnya.
Di final camp, para calon pemain tidak hanya diuji kemampuan bermain bola. Mereka menjalani tes kesehatan dan psikologi. Seluruh hasil tersebut menjadi bagian dari penilaian sebelum PFA menentukan pemain yang akan diterima.
Dari Timika Menembus Timnas
Wolfgang menyebut PFA telah mengantarkan sejumlah pemain ke tim nasional kelompok muda. Salah satu pemain PFA disebut telah masuk timnas U-19, empat pemain ke timnas U-17, sementara tiga pemain mengikuti pemusatan latihan (Training Camp/TC) Tim Nasional Indonesia U-16 pada 12 September hingga 11 Oktober 2026 di Surakarta, Jawa Tengah.
Adapun program TC tersebut merupakan bagian dari persiapan menuju sejumlah agenda kompetisi, di antaranya FIFA World Cup U-15, Piala Asia 2028, serta pembentukan Garuda United yang akan berlaga pada Elite Pro Academy U-18 musim 2026/2027.
Selain itu, satu alumni PFA kelahiran 2011, Jasshen Janeiro Sokoy, kini melanjutkan pembinaan sebagai siswa Akademi Persebaya.
Sejak angkatan pertamanya, PFA dirancang sebagai program pengembangan jangka panjang. Berdasarkan catatan PFA, sebanyak 8.751 talenta sudah diseleksi sejak 2022 hingga 2026, yang berasal dari 22 Kabupaten/Kota di enam provinsi di Papua. Kemudian sebanyak 136 pemain terpilih dan 60 pemain aktif. Hingga saat ini PFA telah memiliki 44 alumni.
Digembleng Menjadi Pesepakbola Profesional
Wolfgang mengatakan pemain baru mendapatkan sekitar 15 jam latihan sepak bola dalam sepekan. Untuk pemain usia lebih dewasa, volumenya latihan bisa mencapai sekitar 20 jam per minggu, termasuk latihan dan analisis pertandingan.
""Sudah level seperti elite di Eropa, setiap hari main bola,"" kata Wolfgang.
Wolfgang menjelaskan di PFA, pembinaan sepak bola tidak hanya berfokus pada aspek teknis dan taktis, tetapi dilakukan secara holistik dengan memperhatikan kemampuan teknik, taktik, fisik, dan mental pemain. Salah satu tantangan yang juga menjadi perhatian adalah mempersiapkan anak-anak PFA secara mental agar siap melanjutkan perjalanan sepakbola mereka ke Pulau Jawa.
""Kita di sini untuk aspek teknis taktis bukan itu saja, tapi harus holistik, teknik, taktik, fisik, dan mental juga. Dan satu hal yang kita masih punya tantangan, anak-anak kita di PFA harus siap mental untuk (berkarier) ke Pulau Jawa,"" ujarnya.
| Foto: Moch Prima Fauzi/detikcom | 
Pembentukan Karakter
Kepala Pelatih PFA, Ardiles Rumbiak, mengungkapkan PFA bukan sekadar sekolah sepakbola. PFA, kata dia, didirikan untuk membina karakter melalui sepakbola.
""Karena PFA ini didirikan untuk bina karakter melalui sepak bola, bukan sepak bola untuk karakter. Itu yang bedanya,"" kata Ardiles.
Di PFA, anak-anak juga mendapatkan pelajaran bahasa Inggris, komputer dan matematika. Pendidikan tersebut menjadi bekal apabila mereka tidak melanjutkan karier sebagai pemain. Bahkan, Ardiles sendiri mengajarkan tidak hanya untuk menjadi pemain profesional, namun juga menjadi pelatih.
""Coach ini latih kalian bukan untuk jadi pemain, tapi jadi pelatih,"" ujarnya.
Anak-anak PFA juga datang dari berbagai wilayah Papua. Ada yang berasal dari pesisir, pegunungan dan perkotaan. Mereka tumbuh dalam keluarga, lingkungan dan kebiasaan yang berbeda. Ardiles mengatakan perbedaan itu menjadi pekerjaan rumah tersendiri.
""Mengurus anak Papua itu perlu perhatian khusus. Karena mereka punya keunikan di dalam suku-suku mereka,"" katanya.
Namun, ia juga menekankan bahwa mereka tidak hanya belajar sepakbola sebagai individu, tetapi juga belajar hidup sebagai bagian dari sebuah tim. Kebiasaan-kebiasaan kecil seperti disiplin, komunikasi, keberanian berbicara dan kemampuan keluar dari zona nyaman terus dibangun.
Meski Papua sudah lama dikenal sebagai salah satu daerah penghasil pesepakbola berbakat, namun, menurut Ardiles bakat alam saja tidak cukup untuk menghadapi sepakbola modern.
Sepakbola modern menuntut pemain memahami taktik, memiliki kondisi fisik yang baik, mampu mengambil keputusan dengan cepat dan mempunyai mental kompetitif.
""Kalau dibilang teknik, di Papua ini tekniknya sudah luar biasa bakat alam, tapi itu tidak cukup. Karena sepakbola sekarang lebih modern, jadi bakat alam itu kita compare sedikit dalam cara sepakbola modern supaya mereka bisa padukan itu dan skill teknik mereka bisa lebih berkembang di situ,"" pungkasnya.
(anl/ega)",sport
